PROGRAMNAME,PROGRAMURL,CATALOGNAME,LASTUPDATED,NAME,KEYWORDS,DESCRIPTION,SKU,MANUFACTURER,MANUFACTURERID,UPC,ISBN,CURRENCY,SALEPRICE,PRICE,RETAILPRICE,FROMPRICE,BUYURL,IMPRESSIONURL,IMAGEURL,ADVERTISERCATEGORY,THIRDPARTYID,THIRDPARTYCATEGORY,AUTHOR,ARTIST,TITLE,PUBLISHER,LABEL,FORMAT,SPECIAL,GIFT,PROMOTIONALTEXT,STARTDATE,ENDDATE,OFFLINE,ONLINE,INSTOCK,CONDITION,WARRANTY,STANDARDSHIPPINGCOST
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Perfect Power Carver,"Perfect Power Carver, halloween decor, carving, pumpkin carver","Includes 1 power carver, 1 poker, 1 extra blade. Does not include 4 ""AA"" batteries.",218161,Seasons,CI218,052289392185,,USD,6.99,6.99,,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FPerfect-Power-Carver%2F809899%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/809899.jpg?zm=250,250,1,0,0",Pumpkin Carving Accessories>>Holidays: Pumpkin Carving Accessories,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Skull Candle Holder with Candle,"Skull Candle Holder and Candle, lights, candles, scary","Includes LED Candle, Metallic Antiqued Rub Skull Base, 2 ""AA"" Batteries",218559,FunWorld,91228,071765045018,,USD,9.99,9.99,,,http://www.anrdoezrs.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FSkull-Candle-Holder-with-Candle%2F805901%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/805901.jpg?zm=250,250,1,0,0",Decorative Lights>>Holidays: Decorative Lights,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Hanging Witch,"Hanging Witch, hanging prop, decoration, scary, halloween",Includes hanging witch prop with poseable arms.,218549,Sunstar Industries,85627,762543856277,,USD,29.99,29.99,,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FHanging-Witch%2F809910%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/809910.jpg?zm=250,250,1,0,0",Lawn Yard>>Holidays: Lawn Yard,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Spider Web Table Runner,"Spider Web Table Runner, tablecover, halloween, spider, tablecloth","Includes one spider web table runner that is 19'' x 72"".",218159,Seasons,18945,,,USD,4.99,4.99,,,http://www.kqzyfj.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FSpider-Web-Table-Runner%2F809897%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/809897.jpg?zm=250,250,1,0,0",Indoor Decor>>Holidays: Indoor Decor,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Standing Animated Witch,"Standing Animated Witch, standing prop, animated prop, decoration, spooky, scary, halloween","Includes animated light up witch. Requires 3 ""AA"" batteries not included.",218541,Sunstar Industries,83421,762543834213,,USD,89.99,89.99,,,http://www.anrdoezrs.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FStanding-Animated-Witch%2F809904%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/809904.jpg?zm=250,250,1,0,0",Animated Props>>Holidays: Animated Props,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Hanging Black Reaper,"Hanging Black Reaper, hanging prop, decoration, scary, evil",Includes hanging prop with poseable arms.,218548,Sunstar Industries,83108,762543831083,,USD,29.99,29.99,,,http://www.anrdoezrs.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FHanging-Black-Reaper%2F809909%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/809909.jpg?zm=250,250,1,0,0",Lawn Yard>>Holidays: Lawn Yard,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Traditional Jack O Lantern,"Traditional Jack O Lantern, light up, halloween, pumpkin, decoration","Includes light up 9"" pumpkin with AC plug.",218539,Sunstar Industries,63392G,086786639924,,USD,14.99,14.99,,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FTraditional-Jack-O-Lantern%2F809902%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/809902.jpg?zm=250,250,1,0,0",Lawn Yard>>Holidays: Lawn Yard,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Light Up Orange Glitter Garland,"Light Up Orange Glitter Garland, scary, decoration","Includes black spray with 16 color LEDs and orange glitter lights with orange glitter. 2 ""AA"" batteries. Does not include spider, pumpkins, spider web.",218561,FunWorld,218561,,,USD,19.99,19.99,,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FLight-Up-Orange-Glitter-Garland%2F805903%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/805903.jpg?zm=250,250,1,0,0",Decorative Lights>>Holidays: Decorative Lights,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Butcher Shop Sign,"butcher, weapons, signs, halloween decor,","Butcher Shop Sign has 3 different chopping weapons and is approximately 24.5"" high x 16.5"" wide. Made of plastic.",196314,Forum Novelties,63050,721773630507,,USD,19.99,19.99,,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FButcher-Shop-Sign%2F67283%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/67283.jpg?zm=250,250,1,0,0",Signs Door Wall Hangings>DECOR and PROPS: Signs/Banners>Holidays: Signs Door Wall Hangings,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Laboratory Specimen - Brain,"Laboratory Specimen - Brain, brain, lab specimen, lab test, brains, brain",Includes (1) brain in a jar.,198179,Seasons,18588-A,628481185889,,USD,9.99,9.99,,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FLaboratory-Specimen-Brain%2F801627%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/801627.jpg?zm=250,250,1,0,0",Body Parts>DECOR and PROPS: Halloween Decor>Holidays: Body Parts,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Let Me Out Doormat,"door, floor, decoration, Halloweenclearance","Doormat says ""Help"" and ""Let me out"" and measures approximately 15"" high x 24"" wide. For indoor use only. Product and colors may vary slightly.",153395,Paper Magic,6548050,037693080095,,USD,5.99,5.99,12.99,,http://www.kqzyfj.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FLet-Me-Out-Doormat%2F35048%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/35048.jpg?zm=250,250,1,0,0",Indoor Decor>DECOR and PROPS: Halloween Decor>Holidays: Indoor Decor,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Lifesize Hanging White Reaper Animated Prop,"Lifesize Hanging White Reaper Animated Prop, white reaper, hanging, reaper, Halloweenclearance","Includes (1) hanging reaper prop that measures 60"" high. Prop has light up eyes, shakes and makes sounds (creepy music, chimes, ghoulish laughter) when activated. Made of nylon, plastic, latex and metal. Requires (3) AA batteries (not included). Sound activated. For indoor/covered porch use. Has string on top for easy placement.",216504,Party Destination,81407,762543814079,,USD,29.99,29.99,,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FLifesize-Hanging-White-Reaper-Animated-Prop%2F804554%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/804554.jpg?zm=250,250,1,0,0",Animated Props>DECOR and PROPS: Large Props>Holidays: Animated Props,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Light Up Black Owl,"Light Up Black Owl, light up, black owl, owl, hoot, whoo, Halloweenclearance","Includes (1) owl with light up eyes. 12"" high. Requires (3) AG13 Batteries (not included). Made of feathers, foam, metal and plastic.",216550,Party Destination,87267,762543872673,,USD,16.99,16.99,,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FLight-Up-Black-Owl%2F804600%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/804600.jpg?zm=250,250,1,0,0",Scary Creatures>DECOR and PROPS: Halloween Decor>Holidays: Scary Creatures,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Lifesize Hanging Skeleton Ghost,"ghost, skeleton, hanging prop, glow, light up, halloween, spirit,","Lifesize Hanging Skeleton Ghost measures over 5' high and has posable arms. Made of Styrofoam, Iron Wire, Cotton, Plastic and Polyester. For indoor or covered porch use only. Has posable arms and string on top for easy placement. WARNING: Choking Hazard. Small Parts. Not for children under 3 years. Keep away from flame and direct heat.",197083,Party Destination,05677,086786056776,,USD,29.99,29.99,,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FLifesize-Hanging-Skeleton-Ghost%2F67475%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/67475.jpg?zm=250,250,1,0,0",Scary Creatures>DECOR and PROPS: Large Props>Holidays: Scary Creatures,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Lifesize Severed Arm,"Lifesize Severed Arm, Severed Arm, arm, prop, cut off arm, arm prop",Includes (1) severed arm prop.,198180,Seasons,N0527,628481005279,,USD,14.99,14.99,,,http://www.kqzyfj.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FLifesize-Severed-Arm%2F801628%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/801628.jpg?zm=250,250,1,0,0",Body Parts>DECOR and PROPS: Halloween Decor>Holidays: Body Parts,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Candelabra with 3 White Candles,"animated, candle, mantle, decoration","Candelabra has (3) faux candles that light up (burns steady) with a realistic glow effect with an ON/OFF switch, measures approximately 13.5"" high x 9"" wide x 2.5"" deep Plastic.",153468,Party Destination,29281G,086786292815,,USD,14.99,14.99,,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FCandelabra-with-3-White-Candles%2F35114%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/35114.jpg?zm=250,250,1,0,0",Decorative Lights>DECOR and PROPS: Halloween Decor>Holidays: Decorative Lights,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,PEANUTS Halloween - Beverage Napkins,"halloween, peanuts, beverage napkins, charlie brown, snoopy, Halloweenclearance","Package includes (16) beverage napkins to match your party theme. Each 2-ply, paper napkin measures 5"" x 5"". This is an officially licensed Peanuts product.",204546,Hallmark,319HBG108,726528291408,,USD,1.91,1.91,2.99,,http://www.tkqlhce.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FPEANUTS-Halloween-Beverage-Napkins%2F76893%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/76893.jpg?zm=250,250,1,0,0",>Beverage Napkins: Halloween>Holidays:,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Black Shimmering Web,"Black Shimmering Web, spider, scary, halloween, decoration, spider webbing, hanging spider web, spider accessory, spiderweb",Includes one 10 ft. web.,218158,Seasons,18710,628481187104,,USD,19.99,19.99,,,http://www.anrdoezrs.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FBlack-Shimmering-Web%2F809896%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/809896.jpg?zm=250,250,1,0,0",Signs Door Wall Hangings>>Holidays: Signs Door Wall Hangings,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Creepy Creature,"Creepy Creature, animated, sound activated, decoration, prop, scary, halloween","Includes sound activated, animated creepy creature. Requires 3 ""AA"" batteries that are not included.",218538,Sunstar Industries,83820,762543838204,,USD,16.99,16.99,,,http://www.kqzyfj.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FCreepy-Creature%2F809901%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/809901.jpg?zm=250,250,1,0,0",Lawn Yard>>Holidays: Lawn Yard,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Light Up Orange Creepy Branch,"Light Up Orange Creepy Branch, scary, decoration","Includes black spray with 22 Color LEDs, orange lights with 6 orange glitter spiders, 3 ""AA"" batteries. Approximate height is 36"". Does not include planter.",218560,FunWorld,91747NOR,,,USD,29.99,29.99,,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FLight-Up-Orange-Creepy-Branch%2F805902%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/805902.jpg?zm=250,250,1,0,0",Decorative Lights>>Holidays: Decorative Lights,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Disney Cars Easter Basket,"Disney Cars Easter Basket, disney, disney party supplies, easter","Includes (1) themed Easter Basket that includes a 9"" flying disk, a stunt racetrack, rocket launcher, chalk and 2.6 oz. of candy. This is an officially licensed Disney product.",228585,Frankford CandyChocolate Co.,70759,041376707599,,USD,14.79,14.79,19.99,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FDisney-Cars-Easter-Basket%2F87510%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/87510.jpg?zm=250,250,1,0,0",TV Movies>Candy: Easter>Holidays: TV Movies,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Easter Bunny Treat Boxes,"Easter Bunny Treat Boxes, easter, treat, favor box","Includes (12) themed treat boxes. Paper 3""H x 3""W x 3""D.",228552,Creative Converting,080300,073525969961,,USD,3.59,3.59,5.49,,http://www.tkqlhce.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FEaster-Bunny-Treat-Boxes%2F87478%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/87478.jpg?zm=250,250,1,0,0","Seasonal>Cupcake Boxes, Cupcake Stands, Cupcake Wrappers and Picks: Easter>Holidays: Seasonal",,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Easter Chick Treat Boxes,"Easter Chick Treat Boxes, easter, chick, treat box","Includes (12) themed treat boxes. Paper 3""H x 3""W x 3""D.",228553,Creative Converting,080301,073525979359,,USD,3.59,3.59,5.49,,http://www.kqzyfj.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FEaster-Chick-Treat-Boxes%2F87479%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/87479.jpg?zm=250,250,1,0,0","Seasonal>Cupcake Boxes, Cupcake Stands, Cupcake Wrappers and Picks: Easter>Holidays: Seasonal",,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Easter Cupcake Stand,"Easter Cupcake Stand, easter, stand, cupcake","Includes (1) themed cupcake stand. Paper 13.5""H x 11.25""W. Adult assembly required. Cupcakes not included.",228550,Creative Converting,051304,039938037611,,USD,4.39,4.39,7.99,,http://www.kqzyfj.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FEaster-Cupcake-Stand%2F87476%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/87476.jpg?zm=250,250,1,0,0","Seasonal>Cupcake Boxes, Cupcake Stands, Cupcake Wrappers and Picks: Easter>Holidays: Seasonal",,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Easter Egg Full of Bunnies,"Easter Egg Full of Bunnies, easter, bunny, activity","Includes (1) assorted color Easter Egg, our choice please. Egg has (16) bunnies with interlocking arms. Plastic.",228564,Fun World,4073,023167040733,,USD,2.39,2.39,3.99,,http://www.tkqlhce.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FEaster-Egg-Full-of-Bunnies%2F87489%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/87489.jpg?zm=250,250,1,0,0","Seasonal>Party Favors, Wristbands: Easter>Holidays: Seasonal",,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Spring Gel Clings,"Spring Gel Clings, easter, flower, gel, window clings","Includes (18) themed gel clings. Rubber. Sheet is 19.25""H x 6""W. Clings are repositional and reusable.",228546,Amscan,220263,48419890805,,USD,3.99,3.99,5.99,,http://www.kqzyfj.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FSpring-Gel-Clings%2F87472%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/87472.jpg?zm=250,250,1,0,0","Seasonal>Wall, Door and Window Decorations (cutouts/clings/scene setters/wall decals): Easter>Holidays: Seasonal",,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Easter Tower of Bunnies Game,"Easter Tower of Bunnies Game, easter, bunny, game","Includes (30) bunny pawns, (5) square game disks, (1) plastic hook, (1) colored die and instructions.",228563,Fun World,4067,023167040672,,USD,5.59,5.59,8.49,,http://www.anrdoezrs.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FEaster-Tower-of-Bunnies-Game%2F87488%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/87488.jpg?zm=250,250,1,0,0","Seasonal>Party Favors, Wristbands: Easter>Holidays: Seasonal",,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Spring Glitter Wreath,"Spring Glitter Wreath, easter, flower, wreath","Includes (1) themed wreath. Wood/paper 14.25""W.",228547,Amscan,240630,013051325657,,USD,5.59,5.59,8.99,,http://www.kqzyfj.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FSpring-Glitter-Wreath%2F87473%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/87473.jpg?zm=250,250,1,0,0",Seasonal>Hanging Decorations: Easter>Holidays: Seasonal,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Fluted Easter Bowl,"Fluted Easter Bowl. easter, serving bowl, serveware","Includes (1) themed bowl. Plastic 3""H x 8""W. Not for hot foods, microwave or dishwasher use.",228551,Creative Converting,054066,073525864587,,USD,1.99,1.99,2.99,,http://www.anrdoezrs.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FFluted-Easter-Bowl%2F87477%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/87477.jpg?zm=250,250,1,0,0","Seasonal>Serveware, Trays, Bowls: Easter>Holidays: Seasonal",,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,"Square Easter Basket (10"")","Square Easter Basket (10""), Easter, basket, pail","Includes (1) assorted basket, our choice please. Bamboo 11""W x 10""H. Does not include candy or Easter grass.",228559,Fun World,2256,023167022562,,USD,3.19,3.19,5.49,,http://www.jdoqocy.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FSquare-Easter-Basket-10%2F87484%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/87484.jpg?zm=250,250,1,0,0","Seasonal>Gift Bags, Boxes, Baskets, Tissue, Wrapping Paper, Tags: Easter>Holidays: Seasonal",,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Christmas Candy Cane Foam Clay Kit,"Christmas Candy Cane Foam Clay Kit, christmas, candy cane, foam kit,","Includes (2) packets of marshmallow clay, (4) foam shapes, (2) pom poms, and (2) rhinestones. Makes (1) Foam Clay figure. Ages 8. Some assembly required.",226331,Darice Crafts AC,106-4089D,082676147203,,USD,2.39,2.39,,,http://www.dpbolvw.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FChristmas-Candy-Cane-Foam-Clay-Kit%2F85937%2FPartyItemDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/85937.jpg?zm=250,250,1,0,0","Seasonal>Party Games, Craft Activities, Party Music, DVD's: Christmas/Holiday>Holidays: Seasonal",,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,Raven With Light-Up Eyes Animated Prop,"bird, raven, graveyard, cemetary, fence, decoration, videoproduct","Bird measures 8"" high x 12"" wide, has red flashing eyes and has posable wings and legs. Requires (2) - ""AG13"" batteries (included).",181746,Fun World,8423T,023168184238,,USD,12.99,12.99,,,http://www.anrdoezrs.net/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2FRaven-With-Light-Up-Eyes-Animated-Prop%2F64208%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/64208.jpg?zm=250,250,1,0,0",Animated Props>DECOR and PROPS: Halloween Decor>Holidays: Animated Props,,,,,,,,,,,,,,,,YES,New,,4.99
Birthday Express,http://www.birthdayexpress.com,Express Family – Product Catalog Feed,08/31/2013,"30"" Brown Spider","spider, web, insect, bug, decoration","This 30"" brown spider is covered in faux fur and has 8 legs that are bendable Polyurethane.",155216,Fun World,9897BR,023168098979,,USD,8.99,8.99,,,http://www.tkqlhce.com/click-7232845-10645522?url=http%3A%2F%2Fwww.CelebrateExpress.com%2F30-Brown-Spider%2F36174%2FProductDetail.aspx%3FREF%3DAFC-CELE-unk-unk-feed%5Bproduct%5D,http://www.awltovhc.com/image-7232845-10645522,"http://images.celebrateexpress.com/mgen/merchandiser/36174.jpg?zm=250,250,1,0,0",Scary Creatures>DECOR and PROPS: Halloween Decor>Holidays: Scary Creatures,,,,,,,,,,,,,,,,YES,New,,4.99
